time,open,close,high,low
2024-09-13 23:36:00+06:00,124.271,124.3,124.304,124.262
2024-09-13 23:35:00+06:00,124.245,124.271,124.281,124.239
2024-09-13 23:34:00+06:00,124.214,124.245,124.256,124.19
2024-09-13 23:33:00+06:00,124.261,124.214,124.272,124.21
2024-09-13 23:32:00+06:00,124.292,124.261,124.297,124.257
2024-09-13 23:31:00+06:00,124.27,124.292,124.299,124.255
2024-09-13 23:30:00+06:00,124.215,124.274,124.287,124.211
2024-09-13 23:29:00+06:00,124.226,124.217,124.249,124.19
2024-09-13 23:28:00+06:00,124.25,124.224,124.258,124.224
2024-09-13 23:27:00+06:00,124.231,124.248,124.253,124.209
2024-09-13 23:26:00+06:00,124.254,124.227,124.26,124.224
2024-09-13 23:25:00+06:00,124.239,124.254,124.261,124.233
2024-09-13 23:24:00+06:00,124.292,124.239,124.296,124.224
2024-09-13 23:23:00+06:00,124.298,124.292,124.312,124.289
2024-09-13 23:22:00+06:00,124.278,124.298,124.306,124.277
2024-09-13 23:21:00+06:00,124.279,124.278,124.292,124.257
2024-09-13 23:20:00+06:00,124.253,124.279,124.291,124.253
2024-09-13 23:19:00+06:00,124.243,124.253,124.285,124.243
2024-09-13 23:18:00+06:00,124.201,124.241,124.242,124.201
2024-09-13 23:17:00+06:00,124.218,124.201,124.218,124.176
2024-09-13 23:16:00+06:00,124.19,124.218,124.225,124.185
2024-09-13 23:15:00+06:00,124.209,124.19,124.224,124.19
2024-09-13 23:14:00+06:00,124.27,124.211,124.279,124.206
2024-09-13 23:13:00+06:00,124.34,124.27,124.34,124.268
2024-09-13 23:12:00+06:00,124.306,124.342,124.362,124.294
2024-09-13 23:11:00+06:00,124.321,124.306,124.324,124.299
2024-09-13 23:10:00+06:00,124.333,124.321,124.337,124.298
2024-09-13 23:09:00+06:00,124.331,124.334,124.375,124.316
2024-09-13 23:08:00+06:00,124.375,124.331,124.375,124.311
2024-09-13 23:07:00+06:00,124.353,124.375,124.375,124.338
2024-09-13 23:06:00+06:00,124.362,124.353,124.369,124.345
2024-09-13 23:05:00+06:00,124.403,124.362,124.405,124.362
2024-09-13 23:04:00+06:00,124.377,124.403,124.405,124.377
2024-09-13 23:03:00+06:00,124.358,124.377,124.379,124.33
2024-09-13 23:02:00+06:00,124.342,124.358,124.359,124.335
2024-09-13 23:01:00+06:00,124.328,124.342,124.357,124.312
2024-09-13 23:00:00+06:00,124.344,124.33,124.345,124.33
2024-09-13 22:59:00+06:00,124.357,124.343,124.369,124.343
2024-09-13 22:58:00+06:00,124.358,124.355,124.365,124.32
2024-09-13 22:57:00+06:00,124.354,124.358,124.369,124.346
2024-09-13 22:56:00+06:00,124.376,124.353,124.387,124.348
2024-09-13 22:55:00+06:00,124.407,124.376,124.415,124.358
2024-09-13 22:54:00+06:00,124.413,124.411,124.425,124.377
2024-09-13 22:53:00+06:00,124.449,124.418,124.451,124.408
2024-09-13 22:52:00+06:00,124.446,124.447,124.454,124.424
2024-09-13 22:51:00+06:00,124.447,124.448,124.467,124.424
2024-09-13 22:50:00+06:00,124.475,124.447,124.48,124.437
2024-09-13 22:49:00+06:00,124.53,124.475,124.535,124.475
2024-09-13 22:48:00+06:00,124.585,124.53,124.587,124.522
2024-09-13 22:47:00+06:00,124.618,124.585,124.635,124.583
2024-09-13 22:46:00+06:00,124.562,124.618,124.619,124.562
2024-09-13 22:45:00+06:00,124.523,124.562,124.565,124.507
2024-09-13 22:44:00+06:00,124.523,124.523,124.552,124.515
2024-09-13 22:43:00+06:00,124.499,124.525,124.538,124.495
2024-09-13 22:42:00+06:00,124.513,124.499,124.52,124.483
2024-09-13 22:41:00+06:00,124.445,124.513,124.523,124.43
2024-09-13 22:40:00+06:00,124.472,124.448,124.483,124.444
2024-09-13 22:39:00+06:00,124.467,124.468,124.496,124.463
2024-09-13 22:38:00+06:00,124.513,124.465,124.513,124.465
2024-09-13 22:37:00+06:00,124.505,124.513,124.52,124.488
2024-09-13 22:36:00+06:00,124.442,124.507,124.516,124.438
2024-09-13 22:35:00+06:00,124.403,124.445,124.445,124.393
2024-09-13 22:34:00+06:00,124.457,124.403,124.464,124.4
2024-09-13 22:33:00+06:00,124.486,124.457,124.504,124.457
2024-09-13 22:32:00+06:00,124.537,124.486,124.537,124.484
2024-09-13 22:31:00+06:00,124.558,124.537,124.572,124.537
2024-09-13 22:30:00+06:00,124.508,124.558,124.558,124.489
2024-09-13 22:29:00+06:00,124.55,124.511,124.554,124.507
2024-09-13 22:28:00+06:00,124.551,124.551,124.552,124.522
2024-09-13 22:27:00+06:00,124.596,124.552,124.6,124.547
2024-09-13 22:26:00+06:00,124.6,124.596,124.623,124.575
2024-09-13 22:25:00+06:00,124.597,124.6,124.623,124.558
2024-09-13 22:24:00+06:00,124.525,124.597,124.601,124.523
2024-09-13 22:23:00+06:00,124.503,124.525,124.532,124.494
2024-09-13 22:22:00+06:00,124.498,124.506,124.51,124.483
2024-09-13 22:21:00+06:00,124.518,124.5,124.521,124.48
2024-09-13 22:20:00+06:00,124.48,124.52,124.531,124.473
2024-09-13 22:19:00+06:00,124.519,124.48,124.519,124.477
2024-09-13 22:18:00+06:00,124.509,124.519,124.533,124.498
2024-09-13 22:17:00+06:00,124.476,124.509,124.518,124.464
2024-09-13 22:16:00+06:00,124.463,124.476,124.506,124.46
2024-09-13 22:15:00+06:00,124.511,124.463,124.512,124.463
2024-09-13 22:14:00+06:00,124.523,124.513,124.537,124.506
2024-09-13 22:13:00+06:00,124.483,124.523,124.533,124.48
2024-09-13 22:12:00+06:00,124.488,124.483,124.491,124.456
2024-09-13 22:11:00+06:00,124.532,124.488,124.54,124.484
2024-09-13 22:10:00+06:00,124.515,124.532,124.539,124.504
2024-09-13 22:09:00+06:00,124.513,124.512,124.531,124.505
2024-09-13 22:08:00+06:00,124.531,124.513,124.542,124.507
2024-09-13 22:07:00+06:00,124.592,124.531,124.593,124.531
2024-09-13 22:06:00+06:00,124.59,124.592,124.606,124.588
2024-09-13 22:05:00+06:00,124.64,124.59,124.64,124.59
2024-09-13 22:04:00+06:00,124.651,124.642,124.678,124.64
2024-09-13 22:03:00+06:00,124.67,124.653,124.678,124.645
2024-09-13 22:02:00+06:00,124.666,124.67,124.681,124.64
2024-09-13 22:01:00+06:00,124.68,124.668,124.703,124.665
2024-09-13 22:00:00+06:00,124.692,124.68,124.705,124.663
2024-09-13 21:59:00+06:00,124.721,124.692,124.721,124.67
2024-09-13 21:58:00+06:00,124.744,124.721,124.747,124.695
2024-09-13 21:57:00+06:00,124.775,124.744,124.791,124.742
2024-09-13 21:56:00+06:00,124.787,124.775,124.792,124.763
2024-09-13 21:55:00+06:00,124.826,124.787,124.837,124.766
2024-09-13 21:54:00+06:00,124.855,124.826,124.876,124.824
2024-09-13 21:53:00+06:00,124.878,124.853,124.88,124.842
2024-09-13 21:52:00+06:00,124.888,124.879,124.89,124.856
2024-09-13 21:51:00+06:00,124.897,124.886,124.914,124.882
2024-09-13 21:50:00+06:00,124.944,124.897,124.945,124.897
2024-09-13 21:49:00+06:00,124.902,124.944,124.953,124.902
2024-09-13 21:48:00+06:00,124.891,124.902,124.908,124.858
2024-09-13 21:47:00+06:00,124.853,124.891,124.893,124.852
2024-09-13 21:46:00+06:00,124.855,124.853,124.877,124.847
2024-09-13 21:45:00+06:00,124.878,124.855,124.888,124.854
2024-09-13 21:44:00+06:00,124.886,124.875,124.899,124.874
